'Non bird of prey', 4, 'Crimson-fronted'
'Non bird of prey', 4, 'Scarlet-fronted'
'Non bird of prey', 2, 'Mitred'
'Non bird of prey', 2, 'Red-masked'
'Non bird of prey', 2, 'White-eyed'
'Non bird of prey', 1, 'Barred'
'Non bird of prey', 2, 'Northern'
'Non bird of prey', 2, 'Greenish'
'Non bird of prey', 4, 'Caribbean'
'Non bird of prey', 3, 'White-crested'
'Non bird of prey', 2, 'Tufted'
'Non bird of prey', 4, 'Olive-sided'
'Non bird of prey', 2, 'Greater'
'Non bird of prey', 2, 'Western'
'Non bird of prey', 2, 'Eastern'
'Non bird of prey', 2, 'Cuban'
'Non bird of prey', 4, 'Yellow-bellied'
'Non bird of prey', 4, 'Acadian'
'Non bird of prey', 2, 'Alder'
'Non bird of prey', 2, 'Willow'
'Non bird of prey', 1, 'Least'
'Non bird of prey', 2, "Hammond's"
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 2, 'Dusky'
'Non bird of prey', 4, 'Pacific-slope'
'Non bird of prey', 4, 'Cordilleran'
'Non bird of prey', 3, 'Buff-breasted'
'Non bird of prey', 1, 'Black'
'Non bird of prey', 2, 'Eastern'
'Non bird of prey', 1, "Say's"
'Non bird of prey', 3, 'Vermilion'
'Non bird of prey', 3, 'Dusky-capped'
'Non bird of prey', 3, 'Ash-throated'
'Non bird of prey', 2, "Nutting's"
'Non bird of prey', 3, 'Great Crested'
'Non bird of prey', 3, 'Brown-crested'
'Non bird of prey', 3, "La Sagra's"
'Non bird of prey', 1, 'Great'
'Non bird of prey', 2, 'Social'
'Non bird of prey', 4, 'Sulphur-bellied'
'Non bird of prey', 3, 'Piratic'
'Non bird of prey', 4, 'Variegated'
'Non bird of prey', 3, 'Crowned Slaty'
'Non bird of prey', 3, 'Tropical'
'Non bird of prey', 2, "Couch's"
'Non bird of prey', 2, "Cassin's"
'Non bird of prey', 2, 'Thick-billed'
'Non bird of prey', 2, 'Western'
'Non bird of prey', 2, 'Eastern'
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 3, 'Loggerhead'
'Non bird of prey', 3, 'Scissor-tailed'
'Non bird of prey', 2, 'Fork-tailed'
'Non bird of prey', 1, 'Masked'
'Non bird of prey', 3, 'Gray-collared'
'Non bird of prey', 3, 'Rose-throated'
'Non bird of prey', 2, 'Red-backed'
'Non bird of prey', 1, 'Brown'
'Non bird of prey', 3, 'Loggerhead'
'Non bird of prey', 2, 'Northern'
'Non bird of prey', 2, 'Black-capped'
'Non bird of prey', 2, 'White-eyed'
'Non bird of prey', 2, 'Thick-billed'
'Non bird of prey', 2, 'Cuban'
'Non bird of prey', 1, "Bell's"
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 2, "Hutton's"
'Non bird of prey', 4, 'Yellow-throated'
'Non bird of prey', 2, "Cassin's"
'Non bird of prey', 3, 'Blue-headed'
'Non bird of prey', 3, 'Plumbeous'
'Non bird of prey', 5, 'Philadelphia'
'Non bird of prey', 3, 'Warbling'
'Non bird of prey', 2, 'Red-eyed'
'Non bird of prey', 3, 'Yellow-green'
'Non bird of prey', 3, 'Black-whiskered'
'Non bird of prey', 3, 'Yucatan'
'Non bird of prey', 3, 'Hawaii'
'Non bird of prey', 2, 'Kauai'
'Non bird of prey', 3, 'Oahu'
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 3, 'Black-throated'
'Non bird of prey', 1, 'Brown'
'Non bird of prey', 1, 'Green'
'Non bird of prey', 2, 'Azure'
'Non bird of prey', 2, 'Pinyon'
'Non bird of prey', 2, "Steller's"
'Non bird of prey', 1, 'Blue'
'Non bird of prey', 3, 'Florida'
'Non bird of prey', 2, 'Island'
'Non bird of prey', 4, 'California'
'Non bird of prey', 3, "Woodhouse's"
'Non bird of prey', 3, 'Mexican'
'Non bird of prey', 2, 'Black-billed'
'Non bird of prey', 3, 'Yellow-billed'
'Non bird of prey', 1, "Clark's"
'Non bird of prey', 3, 'Eurasian'
'Non bird of prey', 4, 'American'
'Non bird of prey', 3, 'Northwestern'
'Non bird of prey', 4, 'Tamaulipas'
'Non bird of prey', 1, 'Fish'
'Non bird of prey', 3, 'Hawaiian'
'Non bird of prey', 3, 'Chihuahuan'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 1, 'Horned'
'Non bird of prey', 3, 'Eurasian'
'Non bird of prey', 4, 'Northern Rough-winged'
'Non bird of prey', 2, 'Purple'
'Non bird of prey', 2, 'Cuban'
'Non bird of prey', 3, 'Gray-breasted'
'Non bird of prey', 2, 'Southern'
'Non bird of prey', 3, 'Brown-chested'
'Non bird of prey', 1, 'Tree'
'Non bird of prey', 2, 'Mangrove'
'Non bird of prey', 4, 'Violet-green'
'Non bird of prey', 3, 'Bahama'
'Non bird of prey', 1, 'Bank'
'Non bird of prey', 1, 'Barn'
'Non bird of prey', 1, 'Cliff'
'Non bird of prey', 1, 'Cave'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 2, 'Varied'
'Non bird of prey', 4, 'Carolina'
'Non bird of prey', 2, 'Black-capped'
'Non bird of prey', 2, 'Mountain'
'Non bird of prey', 3, 'Mexican'
'Non bird of prey', 3, 'Chestnut-backed'
'Non bird of prey', 3, 'Boreal'
'Non bird of prey', 3, 'Gray-headed'
'Non bird of prey', 2, 'Bridled'
'Non bird of prey', 1, 'Oak'
'Non bird of prey', 3, 'Juniper'
'Non bird of prey', 2, 'Tufted'
'Non bird of prey', 3, 'Black-crested'
'Non bird of prey', 3, 'Japanese'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Red-breasted'
'Non bird of prey', 3, 'White-breasted'
'Non bird of prey', 2, 'Pygmy'
'Non bird of prey', 3, 'Brown-headed'
'Non bird of prey', 1, 'Brown'
'Non bird of prey', 1, 'Rock'
'Non bird of prey', 2, 'Canyon'
'Non bird of prey', 1, 'House'
'Non bird of prey', 3, 'Eurasian'
'Non bird of prey', 3, 'Pacific'
'Non bird of prey', 2, 'Winter'
'Non bird of prey', 1, 'Sedge'
'Non bird of prey', 1, 'Marsh'
'Non bird of prey', 4, 'Carolina'
'Non bird of prey', 2, "Bewick's"
'Non bird of prey', 2, 'Cactus'
'Non bird of prey', 4, 'Sinaloa'
'Non bird of prey', 2, 'Blue-gray'
'Non bird of prey', 4, 'California'
'Non bird of prey', 2, 'Black-tailed'
'Non bird of prey', 2, 'Black-capped'
'Non bird of prey', 4, 'American'
'Non bird of prey', 3, 'Red-vented'
'Non bird of prey', 3, 'Red-whiskered'
'Non bird of prey', 3, 'Golden-crowned'
'Non bird of prey', 3, 'Ruby-crowned'
'Non bird of prey', 4, 'Japanese Bush'
'Non bird of prey', 2, 'Willow'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 1, 'Wood'
'Non bird of prey', 2, 'Dusky'
'Non bird of prey', 4, "Pallas's Leaf"
'Non bird of prey', 3, 'Yellow-browed'
'Non bird of prey', 2, 'Arctic'
'Non bird of prey', 4, 'Kamchatka Leaf'
'Non bird of prey', 2, 'Thick-billed'
'Non bird of prey', 1, 'Sedge'
'Non bird of prey', 2, "Blyth's Reed"
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, "Middendorff's"
'Non bird of prey', 4, 'Lanceolated'
'Non bird of prey', 5, 'Eurasian River'
'Non bird of prey', 2, 'Lesser'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Japanese'
'Non bird of prey', 2, 'Chinese'
'Non bird of prey', 3, 'Gray-sided'
'Non bird of prey', 2, 'Red-billed'
'Non bird of prey', 2, 'Gray-streaked'
'Non bird of prey', 3, 'Dark-sided'
'Non bird of prey', 3, 'Asian Brown'
'Non bird of prey', 2, 'Spotted'
'Non bird of prey', 2, 'White-rumped'
'Non bird of prey', 4, 'European'
'Non bird of prey', 3, 'Rufous-tailed'
'Non bird of prey', 5, 'Siberian Blue'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 4, 'Siberian'
'Non bird of prey', 2, 'Red-flanked'
'Non bird of prey', 3, 'Narcissus'
'Non bird of prey', 2, 'Taiga'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 1, 'Blue'
'Non bird of prey', 4, 'Siberian'
'Non bird of prey', 2, 'Northern'
'Non bird of prey', 1, 'Pied'
'Non bird of prey', 2, 'Eastern'
'Non bird of prey', 2, 'Western'
'Non bird of prey', 2, 'Mountain'
'Non bird of prey', 2, "Townsend's"
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Orange-billed'
'Non bird of prey', 3, 'Black-headed'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Gray-cheeked'
'Non bird of prey', 2, "Bicknell's"
'Non bird of prey', 2, "Swainson's"
'Non bird of prey', 2, 'Hermit'
'Non bird of prey', 1, 'Wood'
'Non bird of prey', 3, 'Eurasian'
'Non bird of prey', 2, 'Eyebrowed'
'Non bird of prey', 2, 'Dusky'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 1, 'Song'
'Non bird of prey', 2, 'Mistle'
'Non bird of prey', 3, 'Clay-colored'
'Non bird of prey', 3, 'White-throated'
'Non bird of prey', 3, 'Rufous-backed'
'Non bird of prey', 4, 'American'
'Non bird of prey', 2, 'Varied'
'Non bird of prey', 2, 'Aztec'
'Non bird of prey', 1, 'Blue'
'Non bird of prey', 1, 'Black'
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 2, 'Curve-billed'
'Non bird of prey', 1, 'Brown'
'Non bird of prey', 2, 'Long-billed'
'Non bird of prey', 3, "Bendire's"
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 4, 'California'
'Non bird of prey', 2, "LeConte's"
'Non bird of prey', 2, 'Crissal'
'Non bird of prey', 1, 'Sage'
'Non bird of prey', 3, 'Bahama'
'Non bird of prey', 3, 'Tropical'
'Non bird of prey', 2, 'Northern'
'Non bird of prey', 3, 'Common Hill'
'Non bird of prey', 4, 'European'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 2, 'Jungle'
'Non bird of prey', 2, 'Crested'
'Non bird of prey', 4, 'Siberian'
'Non bird of prey', 4, 'Western Yellow'
'Non bird of prey', 4, 'Eastern Yellow'
'Non bird of prey', 2, 'Citrine'
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 1, 'White'
'Non bird of prey', 1, 'Tree'
'Non bird of prey', 3, 'Olive-backed'
'Non bird of prey', 3, 'Pechora'
'Non bird of prey', 3, 'Red-throated'
'Non bird of prey', 4, 'American'
'Non bird of prey', 1, "Sprague's"
'Non bird of prey', 4, 'Bohemian'
'Non bird of prey', 2, 'Cedar'
'Non bird of prey', 2, 'Kauai'
'Non bird of prey', 3, 'Oahu'
'Non bird of prey', 2, "Bishop's"
'Non bird of prey', 3, 'Hawaii'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Olive'
'Non bird of prey', 2, 'Lapland'
'Non bird of prey', 4, 'Chestnut-collared'
'Non bird of prey', 1, "Smith's"
'Non bird of prey', 2, "McCown's"
'Non bird of prey', 1, 'Snow'
'Non bird of prey', 2, "McKay's"
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Worm-eating'
'Non bird of prey', 5, 'Louisiana'
'Non bird of prey', 2, 'Northern'
'Non bird of prey', 2, "Bachman's"
'Non bird of prey', 3, 'Golden-winged'
'Non bird of prey', 2, 'Blue-winged'
'Non bird of prey', 3, 'Black-and-white'
'Non bird of prey', 5, 'Prothonotary'
'Non bird of prey', 2, "Swainson's"
'Non bird of prey', 4, 'Crescent-chested'
'Non bird of prey', 3, 'Tennessee'
'Non bird of prey', 3, 'Orange-crowned'
'Non bird of prey', 3, 'Colima'
'Non bird of prey', 2, "Lucy's"
'Non bird of prey', 2, 'Nashville'
'Non bird of prey', 3, "Virginia's"
'Non bird of prey', 4, 'Connecticut'
'Non bird of prey', 2, 'Gray-crowned'
'Non bird of prey', 4, "MacGillivray's"
'Non bird of prey', 2, 'Mourning'
'Non bird of prey', 3, 'Kentucky'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 2, 'Hooded'
'Non bird of prey', 4, 'American'
'Non bird of prey', 2, "Kirtland's"
'Non bird of prey', 2, 'Cape May'
'Non bird of prey', 4, 'Cerulean'
'Non bird of prey', 2, 'Northern'
'Non bird of prey', 3, 'Tropical'
'Non bird of prey', 3, 'Magnolia'
'Non bird of prey', 3, 'Bay-breasted'
'Non bird of prey', 4, 'Blackburnian'
'Non bird of prey', 2, 'Yellow'
'Non bird of prey', 4, 'Chestnut-sided'
'Non bird of prey', 2, 'Blackpoll'
'Non bird of prey', 4, 'Black-throated Blue'
'Non bird of prey', 1, 'Palm'
'Non bird of prey', 1, 'Pine'
'Non bird of prey', 3, 'Yellow-rumped'
'Non bird of prey', 4, 'Yellow-throated'
'Non bird of prey', 2, 'Prairie'
'Non bird of prey', 2, "Grace's"
'Non bird of prey', 4, 'Black-throated Gray'
'Non bird of prey', 2, "Townsend's"
'Non bird of prey', 2, 'Hermit'
'Non bird of prey', 3, 'Golden-cheeked'
'Non bird of prey', 4, 'Black-throated Green'
'Non bird of prey', 2, 'Fan-tailed'
'Non bird of prey', 3, 'Rufous-capped'
'Non bird of prey', 3, 'Golden-crowned'
'Non bird of prey', 3, 'Canada'
'Non bird of prey', 2, "Wilson's"
'Non bird of prey', 2, 'Red-faced'
'Non bird of prey', 2, 'Painted'
'Non bird of prey', 3, 'Slate-throated'
'Non bird of prey', 3, 'Red-crested'
'Non bird of prey', 3, 'Yellow-billed'
'Non bird of prey', 4, 'Crimson-collared'
'Non bird of prey', 2, 'Saffron'
'Non bird of prey', 3, 'White-collared'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Yellow-faced'
'Non bird of prey', 2, 'Black-faced'
'Non bird of prey', 6, 'Greater Antillean'
'Non bird of prey', 3, 'Rufous-winged'
'Non bird of prey', 3, "Botteri's"
'Non bird of prey', 2, "Cassin's"
'Non bird of prey', 2, "Bachman's"
'Non bird of prey', 3, 'Grasshopper'
'Non bird of prey', 1, "Baird's"
'Non bird of prey', 2, "Henslow's"
'Non bird of prey', 2, "LeConte's"
'Non bird of prey', 2, "Nelson's"
'Non bird of prey', 2, 'Saltmarsh'
'Non bird of prey', 2, 'Seaside'
'Non bird of prey', 2, 'Olive'
'Non bird of prey', 5, 'American Tree'
'Non bird of prey', 2, 'Chipping'
'Non bird of prey', 3, 'Clay-colored'
'Non bird of prey', 2, 'Black-chinned'
'Non bird of prey', 1, 'Field'
'Non bird of prey', 2, "Brewer's"
'Non bird of prey', 2, "Worthen's"
'Non bird of prey', 3, 'Black-throated'
'Non bird of prey', 2, 'Five-striped'
'Non bird of prey', 1, 'Lark'
'Non bird of prey', 1, 'Lark'
'Non bird of prey', 1, 'Fox'
'Non bird of prey', 2, 'Dark-eyed'
'Non bird of prey', 3, 'Yellow-eyed'
'Non bird of prey', 1, "Baird's"
'Non bird of prey', 2, 'White-crowned'
'Non bird of prey', 3, 'Golden-crowned'
'Non bird of prey', 3, "Harris's"
'Non bird of prey', 3, 'White-throated'
'Non bird of prey', 2, 'Sagebrush'
'Non bird of prey', 1, "Bell's"
'Non bird of prey', 1, 'Striped'
'Non bird of prey', 2, 'Vesper'
'Non bird of prey', 3, 'Savannah'
'Non bird of prey', 1, 'Song'
'Non bird of prey', 2, "Lincoln's"
'Non bird of prey', 1, 'Swamp'
'Non bird of prey', 2, 'Canyon'
'Non bird of prey', 2, "Abert's"
'Non bird of prey', 4, 'California'
'Non bird of prey', 3, 'Rufous-crowned'
'Non bird of prey', 2, 'Green-tailed'
'Non bird of prey', 2, 'Spotted'
'Non bird of prey', 2, 'Eastern'
'Non bird of prey', 1, 'Pine'
'Non bird of prey', 3, 'Yellow-browed'
'Non bird of prey', 2, 'Little'
'Non bird of prey', 2, 'Rustic'
'Non bird of prey', 4, 'Yellow-throated'
'Non bird of prey', 4, 'Yellow-breasted'
'Non bird of prey', 1, 'Gray'
'Non bird of prey', 3, "Pallas's"
'Non bird of prey', 1, 'Reed'
'Non bird of prey', 2, 'Western'
'Non bird of prey', 4, 'Yellow-breasted'
'Non bird of prey', 3, 'Hepatic'
'Non bird of prey', 2, 'Summer'
'Non bird of prey', 2, 'Scarlet'
'Non bird of prey', 2, 'Western'
'Non bird of prey', 3, 'Flame-colored'
'Non bird of prey', 4, 'Crimson-collared'
'Non bird of prey', 2, 'Northern'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Yellow'
'Non bird of prey', 3, 'Rose-breasted'
'Non bird of prey', 3, 'Black-headed'
'Non bird of prey', 1, 'Blue'
'Non bird of prey', 1, 'Blue'
'Non bird of prey', 3, 'Lazuli'
'Non bird of prey', 3, 'Indigo'
'Non bird of prey', 2, 'Varied'
'Non bird of prey', 2, 'Painted'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 4, 'Yellow-headed'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Western'
'Non bird of prey', 2, 'Eastern'
'Non bird of prey', 4, 'Montezuma'
'Non bird of prey', 3, 'Black-vented'
'Non bird of prey', 2, 'Orchard'
'Non bird of prey', 2, 'Hooded'
'Non bird of prey', 4, 'Venezuelan'
'Non bird of prey', 2, 'Streak-backed'
'Non bird of prey', 2, "Bullock's"
'Non bird of prey', 3, 'Spot-breasted'
'Non bird of prey', 4, 'Altamira'
'Non bird of prey', 3, "Audubon's"
'Non bird of prey', 3, 'Baltimore'
'Non bird of prey', 2, 'Black-backed'
'Non bird of prey', 1, "Scott's"
'Non bird of prey', 2, 'Red-winged'
'Non bird of prey', 3, 'Tricolored'
'Non bird of prey', 4, 'Tawny-shouldered'
'Non bird of prey', 2, 'Shiny'
'Non bird of prey', 1, 'Bronzed'
'Non bird of prey', 3, 'Brown-headed'
'Non bird of prey', 2, 'Rusty'
'Non bird of prey', 2, "Brewer's"
'Non bird of prey', 2, 'Common'
'Non bird of prey', 2, 'Boat-tailed'
'Non bird of prey', 2, 'Great-tailed'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Evening'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Oahu'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Maui'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Laysan'
'Non bird of prey', 3, 'Nihoa'
'Non bird of prey', 2, 'Kona'
'Non bird of prey', 2, 'Lesser'
'Non bird of prey', 2, 'Greater'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Laysan'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Hawaii'
'Non bird of prey', 1, 'Black'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Lanai'
'Non bird of prey', 2, 'Maui'
'Non bird of prey', 2, 'Kauai'
'Non bird of prey', 3, 'Oahu'
'Non bird of prey', 2, 'Maui'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 2, 'Lesser'
'Non bird of prey', 3, 'Oahu'
'Non bird of prey', 2, 'Kauai'
'Non bird of prey', 4, 'Maui-nui'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Hawaii'
'Non bird of prey', 3, 'Oahu'
'Non bird of prey', 2, 'Kauai'
'Non bird of prey', 2, 'Greater'
'Non bird of prey', 3, 'Hawaii'
'Non bird of prey', 0, '<No modifier name>'
'Non bird of prey', 3, 'Hawaii'
'Non bird of prey', 3, 'Oahu'
'Non bird of prey', 2, 'Maui'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 3, "Pallas's"
'Non bird of prey', 1, 'Pine'
'Non bird of prey', 3, 'Eurasian'
'Non bird of prey', 3, 'Trumpeter'
'Non bird of prey', 2, 'Asian'
'Non bird of prey', 2, 'Gray-crowned'
'Non bird of prey', 1, 'Black'
'Non bird of prey', 2, 'Brown-capped'
'Non bird of prey', 1, 'House'
'Non bird of prey', 2, 'Purple'
'Non bird of prey', 2, "Cassin's"
'Non bird of prey', 4, 'Oriental'
'Non bird of prey', 4, 'Yellow-fronted'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 2, 'Hoary'
'Non bird of prey', 1, 'Red'
'Non bird of prey', 3, 'Cassia'
'Non bird of prey', 2, 'White-winged'
'Non bird of prey', 4, 'European'
'Non bird of prey', 4, 'European'
'Non bird of prey', 2, 'Island'
'Non bird of prey', 3, 'Eurasian'
'Non bird of prey', 1, 'Pine'
'Non bird of prey', 3, 'Black-headed'
'Non bird of prey', 2, 'Lesser'
'Non bird of prey', 3, "Lawrence's"
'Non bird of prey', 4, 'American'
'Non bird of prey', 1, 'House'
'Non bird of prey', 4, 'Eurasian Tree'
'Non bird of prey', 3, 'Northern Red'
'Non bird of prey', 3, 'Yellow-crowned'
'Non bird of prey', 3, 'Lavender'
'Non bird of prey', 3, 'Orange-cheeked'
'Non bird of prey', 2, 'Black-rumped'
'Non bird of prey', 2, 'Common'
'Non bird of prey', 2, 'Red-cheeked'
'Non bird of prey', 1, 'Red'
'Non bird of prey', 2, 'Zebra'
'Non bird of prey', 3, 'Indian'
'Non bird of prey', 3, 'African'
'Non bird of prey', 4, 'Madagascar'
'Non bird of prey', 4, 'Scaly-breasted'
'Non bird of prey', 3, 'Tricolored'
'Non bird of prey', 2, 'Chestnut'
'Non bird of prey', 3, 'White-headed'
'Non bird of prey', 2, 'Java'
'Non bird of prey', 2, 'Pin-tailed'
